unique_gauge_id,longitude,latitude,HYBAS_ID,NEXT_DOWN,UP_AREA,SUB_AREA,continent,provider,data_source,is_hybas_entry,assigned,generous,rp2,rp5,file_present_all_null,f1_of_record,has_metric_file
hybas_1121971760,18.356249999996752,9.218749999998977,1121971760,1120845840,236527.6,150.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120850680,20.7479166666634,9.218749999998977,1120850680,1120849800,648.5,94.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120850700,29.01874999999671,9.218749999998977,1120850700,1120850710,4277.5,116.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120850710,29.10208333332997,9.218749999998977,1120850710,1120851850,4615.1,31.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121971790,32.45208333332994,9.218749999998977,1121971790,1121970160,710.7,175.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121971890,13.581249999996883,9.214583333332314,1121971890,1120845800,31695.0,145.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120850840,20.49374999999685,9.214583333332314,1120850840,1120851640,5545.4,142.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120850860,29.022916666663324,9.214583333332314,1120850860,1120850710,306.5,151.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121971950,13.214583333330266,9.210416666665706,1121971950,1120851600,63872.1,149.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851030,30.28124999999671,9.210416666665706,1120851030,1120845430,344.3,170.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972030,18.206249999996945,9.206249999998876,1121972030,1120845830,83112.9,112.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851200,30.28124999999671,9.206249999998876,1120851200,1120845430,254.5,125.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972130,28.58124999999671,9.202083333332268,1121972130,1120848160,225.9,225.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851600,13.143749999996944,9.193749999999,1120851600,1120848560,63961.7,89.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851630,18.652083333330157,9.193749999999,1120851630,1121972740,18847.2,238.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851640,20.464583333330093,9.193749999999,1120851640,1120853220,120702.0,23.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851670,28.14374999999677,9.193749999999,1120851670,1120849410,407.3,111.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851680,28.147916666663427,9.193749999999,1120851680,1120849410,594.5,145.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851800,13.13958333333028,9.189583333332394,1120851800,1120848560,866.9,143.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972380,13.61041666666364,9.189583333332394,1121972380,1121971890,31549.9,161.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851830,20.46874999999693,9.189583333332394,1120851830,1120853220,191.9,191.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851850,29.214583333329983,9.189583333332394,1120851850,1121972760,301641.3,224.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851860,30.397916666663324,9.189583333332394,1120851860,1120845440,614.6,54.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120851870,32.16458333333003,9.189583333332394,1120851870,1120849960,192327.1,131.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852000,18.652083333330157,9.18541666666556,1120852000,1121972740,5107.6,132.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972470,27.37708333333007,9.18541666666556,1121972470,1120850690,307.9,166.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972480,28.289583333330143,9.18541666666556,1121972480,1120849420,152.4,152.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852010,29.214583333329983,9.18541666666556,1120852010,1121972760,75140.9,141.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852020,30.39374999999671,9.18541666666556,1120852020,1120845440,550788.7,48.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852030,32.16041666666337,9.18541666666556,1120852030,1120849960,118.1,118.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972540,12.897916666663606,9.177083333332348,1121972540,1120844850,27450.0,189.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972570,28.777083333329983,9.177083333332348,1121972570,1120849180,303.5,152.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972580,30.197916666663453,9.177083333332348,1121972580,1120851200,128.4,128.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852390,21.42291666666347,9.172916666665683,1120852390,1120850130,115.1,115.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972660,27.31874999999673,9.172916666665683,1121972660,1121972470,141.8,141.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852410,29.489583333330017,9.172916666665683,1120852410,1120854300,1941.9,130.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852420,29.677083333330017,9.172916666665683,1120852420,1120850310,536524.4,190.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852430,30.38124999999661,9.172916666665683,1120852430,1120852020,550214.7,29.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852600,18.393749999996945,9.16874999999908,1120852600,1121971760,24253.3,147.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972740,18.55624999999685,9.16874999999908,1121972740,1120852600,24105.5,150.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852620,21.42291666666347,9.16874999999908,1120852620,1120850130,2831.7,88.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972760,29.302083333330017,9.16874999999908,1121972760,1121973640,376931.2,148.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852640,29.481249999996574,9.16874999999908,1120852640,1120854300,444.7,227.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852650,29.68541666666329,9.16874999999908,1120852650,1120850310,1769.8,97.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972770,29.827083333330048,9.16874999999908,1121972770,1120850570,299.1,123.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120852660,30.385416666663453,9.16874999999908,1120852660,1120852020,525.4,28.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972830,27.077083333330048,9.164583333332246,1121972830,1121973420,52517.6,167.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853100,30.46458333333004,9.16041666666564,1120853100,1120851860,428.5,57.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121972990,15.910416666663592,9.156249999999034,1121972990,1120853450,4109.0,196.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853200,16.06041666666357,9.156249999999034,1120853200,1121971570,5179.5,15.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853220,20.42708333333007,9.156249999999034,1120853220,1120854730,120960.4,66.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853250,30.456249999996658,9.156249999999034,1120853250,1120851860,131.2,131.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853450,16.03541666666365,9.152083333332198,1120853450,1120853200,4248.2,139.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853460,16.064583333330233,9.152083333332198,1120853460,1121971570,273.7,124.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853680,16.039583333330256,9.147916666665765,1120853680,1120853200,915.4,150.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853690,20.106249999996752,9.147916666665765,1120853690,1121973190,641.8,171.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853700,20.42291666666347,9.147916666665765,1120853700,1120854730,143.1,143.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973190,20.056249999996904,9.143749999998931,1121973190,1121973710,124667.5,130.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853910,20.106249999996752,9.143749999998931,1120853910,1121973190,123895.1,49.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120853920,26.72291666666337,9.143749999998931,1120853920,1120854290,115.7,115.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973230,16.44374999999684,9.139583333332324,1121973230,1120847120,56209.9,206.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854110,20.16041666666348,9.139583333332324,1120854110,1120853910,121932.5,244.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973240,20.84374999999693,9.139583333332324,1121973240,1120850680,554.0,158.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854120,26.706249999996658,9.139583333332324,1120854120,1120854130,521.7,118.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854130,26.714583333330086,9.139583333332324,1120854130,1120854290,33086.9,4.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854140,30.547916666663298,9.139583333332324,1120854140,1120853100,215.8,215.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854280,20.156249999996817,9.13541666666572,1120854280,1120853910,1913.3,111.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854290,26.860416666663472,9.13541666666572,1120854290,1120854490,33342.7,140.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854300,29.531249999996646,9.13541666666572,1120854300,1120855190,2417.5,30.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854310,29.53541666666331,9.13541666666572,1120854310,1120855190,296.3,145.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854320,30.547916666663298,9.13541666666572,1120854320,1120853100,154.9,154.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854450,21.48124999999675,9.131249999998886,1120854450,1120852620,2618.3,179.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854460,21.593749999996767,9.131249999998886,1120854460,1120854450,188.6,188.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854470,26.702083333330048,9.131249999998886,1120854470,1120854130,32560.9,66.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854480,26.86458333333013,9.131249999998886,1120854480,1120854490,18580.8,10.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854490,26.9562499999966,9.131249999998886,1120854490,1121972830,52030.3,106.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854590,21.48124999999675,9.127083333332278,1120854590,1120852620,125.6,125.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854600,26.960416666663427,9.127083333332278,1120854600,1121972830,319.5,149.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973420,27.1437499999966,9.127083333332278,1121973420,1120856900,52693.5,175.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973430,28.68124999999668,9.127083333332278,1121973430,1120847680,854.1,141.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973440,29.906249999996646,9.127083333332278,1121973440,1121972770,175.7,175.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854680,-5.456250000002797,9.122916666665615,1120854680,1120859080,1657.7,210.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854690,-5.447916666669471,9.122916666665615,1120854690,1120859080,10958.6,239.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854730,20.31458333333012,9.122916666665615,1120854730,1120854110,121256.9,153.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854740,21.593749999996767,9.122916666665615,1120854740,1120854450,2250.4,242.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854830,13.647916666663606,9.118749999999013,1120854830,1121972380,180.4,180.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120854840,13.656249999997046,9.118749999999013,1120854840,1121972380,31208.0,6.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973560,28.94791666666333,9.118749999999013,1121973560,1120850860,155.4,155.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855020,18.410416666663423,9.114583333332403,1120855020,1120852870,8092.5,57.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855030,18.414583333330256,9.114583333332403,1120855030,1120852870,203989.4,4.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855040,18.42291666666352,9.114583333332403,1120855040,1120855030,659.3,126.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855050,20.310416666663453,9.114583333332403,1120855050,1120854110,431.0,114.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973610,21.006249999996783,9.114583333332403,1121973610,1120850530,2412.5,180.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973620,21.402083333330157,9.114583333332403,1121973620,1120850540,286.8,129.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973640,29.360416666663355,9.114583333332403,1121973640,1120856140,377095.0,164.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855150,13.672916666663582,9.110416666665571,1120855150,1120854840,235.1,235.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973710,19.9937499999968,9.110416666665571,1121973710,1121974360,124821.1,153.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855190,29.5604166666634,9.110416666665571,1120855190,1120852420,2739.3,25.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855200,30.32291666666333,9.110416666665571,1120855200,1120852430,153.0,153.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855370,12.931249999996965,9.106249999998964,1120855370,1121972540,162.4,162.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855380,12.939583333330232,9.106249999998964,1120855380,1121972540,27098.5,19.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855400,15.785416666663536,9.106249999998964,1120855400,1121972990,124.8,124.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855410,18.418749999996862,9.106249999998964,1120855410,1120855030,203325.9,183.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855450,26.64374999999671,9.106249999998964,1120855450,1120854470,31432.8,208.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855460,29.56458333333001,9.106249999998964,1120855460,1120852420,533594.8,8.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855470,30.32708333332993,9.106249999998964,1120855470,1120852430,550032.4,89.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855480,32.31458333333001,9.106249999998964,1120855480,1120855690,110.4,110.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855630,18.12708333333012,9.102083333332304,1120855630,1121972550,233.3,233.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855670,26.652083333329983,9.102083333332304,1120855670,1120854470,1060.9,126.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973850,28.49374999999668,9.102083333332304,1121973850,1121973430,712.7,144.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855680,32.210416666663264,9.102083333332304,1120855680,1120851870,2579.7,152.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855690,32.21458333332987,9.102083333332304,1120855690,1120851870,189615.4,63.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855860,15.789583333330144,9.097916666665697,1120855860,1121972990,3787.5,52.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855870,18.12291666666352,9.097916666665697,1120855870,1121972550,82612.0,123.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121973920,27.985416666663355,9.097916666665697,1121973920,1120851680,449.6,149.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855880,30.39374999999671,9.097916666665697,1120855880,1120852660,147.5,147.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855890,30.397916666663324,9.097916666665697,1120855890,1120852660,349.4,166.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855900,32.31874999999667,9.097916666665697,1120855900,1120855690,189441.6,133.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120855990,26.86458333333013,9.09374999999909,1120855990,1120854480,141.0,140.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856000,26.86874999999673,9.09374999999909,1120856000,1120854480,18429.2,81.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974050,20.918749999996752,9.089583333332255,1121974050,1121973240,395.2,119.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856140,29.43958333332995,9.089583333332255,1120856140,1120857550,377202.2,107.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856340,29.43958333332995,9.085416666665653,1120856340,1120857550,153964.8,188.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856350,29.55624999999679,9.085416666665653,1120856350,1120855460,531487.8,60.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856360,29.5604166666634,9.085416666665653,1120856360,1120855460,2098.4,199.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856490,12.94374999999684,9.081249999998988,1120856490,1120855380,26806.6,107.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856500,12.947916666663671,9.081249999998988,1120856500,1120855380,272.6,128.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856520,30.68958333333007,9.081249999998988,1120856520,1121971500,100.9,100.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974270,21.27291666666343,9.077083333332382,1121974270,1120850110,3868.2,187.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856660,30.69374999999673,9.077083333332382,1120856660,1121971500,543.6,123.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974330,28.110416666663408,9.072916666665606,1121974330,1121974990,287.7,131.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856850,15.756249999996951,9.068749999998944,1120856850,1120855860,130.3,130.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856860,16.472916666663593,9.068749999998944,1120856860,1121973230,37458.5,3.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856870,16.477083333330256,9.068749999998944,1120856870,1121973230,18544.7,97.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974360,19.922916666663586,9.068749999998944,1121974360,1121974470,124936.0,114.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856900,27.164583333330143,9.068749999998944,1120856900,1121976180,52831.5,138.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974370,28.652083333330086,9.068749999998944,1121974370,1121972570,150.9,150.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974390,32.389583333329995,9.068749999998944,1121974390,1120855900,189308.1,76.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974460,19.652083333330157,9.064583333332337,1121974460,1120857940,7898.8,119.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120856980,19.802083333330128,9.064583333332337,1120856980,1121974820,1956.4,121.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974470,19.868749999996904,9.064583333332337,1121974470,1120857310,125055.7,119.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974490,29.12291666666329,9.064583333332337,1121974490,1120852010,74999.4,144.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857120,15.756249999996951,9.060416666665674,1120857120,1120855860,3605.0,101.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857140,16.464583333330154,9.060416666665674,1120857140,1120856860,118.9,118.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857160,27.164583333330143,9.060416666665674,1120857160,1121976180,206.7,206.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857290,16.472916666663593,9.056249999999068,1120857290,1120856860,37336.6,151.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857300,18.302083333330245,9.056249999999068,1120857300,1120857500,153.1,153.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857310,19.806249999996737,9.056249999999068,1120857310,1121974820,125180.0,124.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857320,21.110416666663586,9.056249999999068,1120857320,1121973610,138.6,138.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974630,28.39374999999671,9.056249999999068,1121974630,1121973850,568.3,142.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857500,18.356249999996752,9.052083333332291,1120857500,1120855020,345.8,22.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857510,21.106249999996752,9.052083333332291,1120857510,1121973610,2093.0,59.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857540,26.53124999999671,9.052083333332291,1120857540,1120855450,518.6,137.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857550,29.51874999999677,9.052083333332291,1120857550,1120856350,531246.3,79.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974730,13.01874999999683,9.047916666665628,1121974730,1120856500,144.8,144.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857720,18.302083333330245,9.047916666665628,1120857720,1120857500,169.6,169.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857730,26.527083333330086,9.047916666665628,1120857730,1120855450,30706.3,137.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974810,18.081249999996885,9.043749999999024,1121974810,1120855870,82488.7,174.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857880,18.360416666663586,9.043749999999024,1120857880,1120855020,7689.7,66.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974820,19.714583333330093,9.043749999999024,1121974820,1120858040,127331.9,195.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974840,27.96041666666337,9.043749999999024,1121974840,1121974330,156.1,156.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857890,29.51874999999677,9.043749999999024,1120857890,1120856350,181.1,181.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974910,16.577083333330165,9.03958333333236,1121974910,1120856870,18447.0,141.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857940,19.572916666663502,9.03958333333236,1120857940,1121975180,8009.9,111.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974930,29.743749999996624,9.03958333333236,1121974930,1120852650,1672.6,163.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857950,30.156249999996646,9.03958333333236,1120857950,1120858640,198.7,198.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120857960,30.27708333333004,9.03958333333236,1120857960,1120855470,497.6,30.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974940,32.41041666666331,9.03958333333236,1121974940,1121974390,189231.3,199.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120858040,19.572916666663502,9.035416666665752,1120858040,1121975180,127470.9,139.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121974990,28.23958333332991,9.035416666665752,1121974990,1121974630,425.7,137.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121975060,21.44791666666356,9.031249999998977,1121975060,1121973620,157.6,157.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120858130,30.156249999996646,9.031249999998977,1120858130,1120858640,117.6,117.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120858140,30.272916666663264,9.031249999998977,1120858140,1120855470,549446.1,61.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121975110,19.397916666663548,9.027083333332314,1121975110,1121975350,135762.8,127.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120858320,28.71458333333004,9.027083333332314,1120858320,1120859640,73868.5,76.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121975180,19.48541666666341,9.022916666665706,1121975180,1121975110,135635.4,154.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120858490,-5.389583333336134,9.018749999998876,1120858490,1120859090,387.7,160.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121975260,19.177083333330188,9.018749999998876,1121975260,1121975410,136035.6,138.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120858630,28.71874999999671,9.018749999998876,1120858630,1120859640,128.6,128.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120858640,30.18958333333001,9.018749999998876,1120858640,1120857960,346.0,29.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121975350,19.302083333330245,9.01458333333244,1121975350,1121975260,135897.1,134.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120858870,28.94791666666333,9.01458333333244,1120858870,1121974490,74572.8,73.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120858920,-5.393750000002797,9.010416666665662,1120858920,1120859090,107.7,107.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120859030,28.952083333330112,9.010416666665662,1120859030,1121974490,282.1,139.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120859040,30.19374999999661,9.010416666665662,1120859040,1120857960,121.5,121.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1120859080,-5.422916666669437,9.006249999999,1120859080,1120860690,12827.8,211.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
